"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","HHDI","GROSSADJ","USD_CAP","A","2005",17702.0521791536,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2006",18425.8075979063,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2007",19342.8490837713,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2008",20688.6821070352,"B"
"SVN","HHDI","GROSSADJ","USD_CAP","A","2009",19851.5844503306,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2010",20510.8619301684,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2011",21101.6962205267,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2012",21099.8150145349,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2013",21370.2893148553,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2014",21463.6452981701,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2015",21849.1229134495,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2016",23387.7500890472,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2017",24665.9057726375,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2018",26141.8093814576,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2019",28623.9239634135,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2020",30550.3955981249,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2021",33156.598107045,
"SVN","HHDI","GROSSADJ","USD_CAP","A","2022",36564.1210151826,
"CHE","HHDI","GROSSADJ","USD_CAP","A","1995",20368.5146207552,
"CHE","HHDI","GROSSADJ","USD_CAP","A","1996",20824.039025597,
"CHE","HHDI","GROSSADJ","USD_CAP","A","1997",22324.6091657152,
"CHE","HHDI","GROSSADJ","USD_CAP","A","1998",22805.1710708141,
"CHE","HHDI","GROSSADJ","USD_CAP","A","1999",23919.5744435907,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2000",25474.613477127,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2001",26588.714143457,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2002",27740.5468752783,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2003",27086.2991214189,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2004",28049.7763747128,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2005",28467.1349122313,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2006",30327.7053431205,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2007",33191.6977916959,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2008",34749.2799148584,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2009",34943.3959489234,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2010",35137.6184010378,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2011",35755.518481145,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2012",37098.346737892,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2013",38885.3214919277,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2014",39673.3552406656,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2015",40101.2229251717,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2016",41097.6293085795,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2017",40421.3445123861,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2018",41191.335145542,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2019",43707.2155851451,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2020",45576.3011673322,
"CHE","HHDI","GROSSADJ","USD_CAP","A","2021",47624.5164083606,"E"
"CHE","HHDI","GROSSADJ","USD_CAP","A","2022",52016.929052523,"E"
"SVK","HHDI","GROSSADJ","USD_CAP","A","1995",6322.61129592542,
"SVK","HHDI","GROSSADJ","USD_CAP","A","1996",7684.05220281858,
"SVK","HHDI","GROSSADJ","USD_CAP","A","1997",8448.95885784725,
"SVK","HHDI","GROSSADJ","USD_CAP","A","1998",8773.12058698612,
"SVK","HHDI","GROSSADJ","USD_CAP","A","1999",8436.98628608206,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2000",9059.63261622771,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2001",9919.19951440354,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2002",10889.8083517805,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2003",10632.1620628185,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2004",11397.0517076265,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2005",11766.7251647841,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2006",12572.2688695035,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2007",14208.896441317,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2008",16057.5025318877,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2009",16393.5326151343,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2010",18164.3521698364,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2011",18149.4152466417,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2012",18730.3588332011,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2013",19313.8615727626,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2014",19547.5004635222,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2015",20429.6911624193,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2016",19929.4241270533,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2017",20040.4252565413,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2018",21195.0004128374,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2019",23320.9299633342,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2020",25215.9227723323,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2021",27108.4668994134,
"SVK","HHDI","GROSSADJ","USD_CAP","A","2022",29492.6176665701,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1995",12473.8313844822,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1996",13420.3100871222,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1997",14073.5234125807,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1998",15372.064832524,
"IRL","HHDI","GROSSADJ","USD_CAP","A","1999",15803.2509809653,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2000",17542.5398546772,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2001",19366.9429060345,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2002",20544.0383701568,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2003",21085.1558033317,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2004",22370.6579779807,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2005",23489.7726162056,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2006",24572.7855520587,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2007",25428.8661491588,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2008",26122.2580456354,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2009",24861.0329196068,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2010",25428.3602941222,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2011",24627.6854483742,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2012",25414.4416021117,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2013",25110.6683996593,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2014",24792.2609800793,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2015",25683.5385877651,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2016",27202.8427380021,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2017",28346.5595788637,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2018",29249.5926957442,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2019",31504.1883115554,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2020",33029.1820802578,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2021",34999.9855305777,
"IRL","HHDI","GROSSADJ","USD_CAP","A","2022",38293.2989808856,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2003",9606.50445931153,"E"
"MEX","HHDI","GROSSADJ","USD_CAP","A","2004",9897.23333002768,"E"
"MEX","HHDI","GROSSADJ","USD_CAP","A","2005",10343.5316576948,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2006",11572.4752856647,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2007",11805.1021767741,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2008",12435.5153482935,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2009",12384.6049916848,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2010",12717.8626986192,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2011",13993.0875014952,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2012",14462.9502270973,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2013",14853.4251545555,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2014",15357.3321057098,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2015",16227.0176131083,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2016",17069.6930090419,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2017",16883.9132714548,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2018",17182.1550850003,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2019",17522.6573338244,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2020",16745.2425471496,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2021",18607.9679407289,
"MEX","HHDI","GROSSADJ","USD_CAP","A","2022",20522.6810025386,
"POL","HHDI","GROSSADJ","USD_CAP","A","1995",6482.4795051693,
"POL","HHDI","GROSSADJ","USD_CAP","A","1996",7011.87384077457,
"POL","HHDI","GROSSADJ","USD_CAP","A","1997",7587.63149397173,
"POL","HHDI","GROSSADJ","USD_CAP","A","1998",8095.9914446874,
"POL","HHDI","GROSSADJ","USD_CAP","A","1999",8565.94134682726,
"POL","HHDI","GROSSADJ","USD_CAP","A","2000",9318.69459445533,
"POL","HHDI","GROSSADJ","USD_CAP","A","2001",9913.20941195147,
"POL","HHDI","GROSSADJ","USD_CAP","A","2002",10616.6622094367,
"POL","HHDI","GROSSADJ","USD_CAP","A","2003",10644.6562267434,
"POL","HHDI","GROSSADJ","USD_CAP","A","2004",10963.4718477127,
"POL","HHDI","GROSSADJ","USD_CAP","A","2005",10749.8060070606,
"POL","HHDI","GROSSADJ","USD_CAP","A","2006",11503.7611874845,
"POL","HHDI","GROSSADJ","USD_CAP","A","2007",12780.039634017,
"POL","HHDI","GROSSADJ","USD_CAP","A","2008",13760.1530006076,
"POL","HHDI","GROSSADJ","USD_CAP","A","2009",14411.8186854756,
"POL","HHDI","GROSSADJ","USD_CAP","A","2010",16201.7684223164,
"POL","HHDI","GROSSADJ","USD_CAP","A","2011",16963.4932694109,
"POL","HHDI","GROSSADJ","USD_CAP","A","2012",18043.9567992957,
"POL","HHDI","GROSSADJ","USD_CAP","A","2013",18512.5629233857,
"POL","HHDI","GROSSADJ","USD_CAP","A","2014",19291.6962637042,
"POL","HHDI","GROSSADJ","USD_CAP","A","2015",19960.5941042204,
"POL","HHDI","GROSSADJ","USD_CAP","A","2016",21330.6845599285,
"POL","HHDI","GROSSADJ","USD_CAP","A","2017",22072.0200676119,
"POL","HHDI","GROSSADJ","USD_CAP","A","2018",23176.7130490423,
"POL","HHDI","GROSSADJ","USD_CAP","A","2019",25609.3327741001,
"POL","HHDI","GROSSADJ","USD_CAP","A","2020",27835.9186270327,
"POL","HHDI","GROSSADJ","USD_CAP","A","2021",28795.8757876782,
"POL","HHDI","GROSSADJ","USD_CAP","A","2022",32154.1091445646,"B"
"BEL","HHDI","GROSSADJ","USD_CAP","A","1995",17539.2262543649,
"BEL","HHDI","GROSSADJ","USD_CAP","A","1996",17781.9096593145,
"BEL","HHDI","GROSSADJ","USD_CAP","A","1997",18124.6340073657,
"BEL","HHDI","GROSSADJ","USD_CAP","A","1998",18463.6293614842,
"BEL","HHDI","GROSSADJ","USD_CAP","A","1999",19179.7251978452,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2000",21613.0662601598,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2001",22541.6208188702,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2002",24007.090096421,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2003",23793.1238224542,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2004",24221.4627181978,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2005",24524.0652652379,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2006",25591.0781994235,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2007",26346.1745840622,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2008",27855.5616655671,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2009",27859.6683476213,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2010",28775.3155084523,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2011",29400.9344750338,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2012",30451.3587979237,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2013",31615.2459248074,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2014",32228.748176122,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2015",32596.1747153283,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2016",33822.8431258885,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2017",34776.0135548172,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2018",35933.2602027413,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2019",38979.8675571412,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2020",40777.5082946899,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2021",43871.4322551658,
"BEL","HHDI","GROSSADJ","USD_CAP","A","2022",47446.4910373596,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1970",3376.65596131749,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1971",3577.5912894659,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1972",3738.2717485422,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1973",4009.98538673109,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1974",4587.2733637442,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1975",5158.31339630877,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1976",5617.42510659718,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1977",6110.20539280005,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1978",6439.78729503888,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1979",7272.30927711926,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1980",8195.17108847487,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1981",8550.63744722814,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1982",8901.44683749903,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1983",9234.66532315068,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1984",9698.08557873829,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1985",10243.7307581543,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1986",10778.2786254753,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1987",11319.2867699314,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1988",11745.2516299565,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1989",12558.6138390493,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1990",13414.2729167819,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1991",14244.727256826,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1992",14952.3104172985,"E"
"SWE","HHDI","GROSSADJ","USD_CAP","A","1993",14315.0130618076,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1994",14456.5069197672,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1995",14760.7734759311,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1996",15068.4993803723,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1997",15115.4487366256,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1998",15576.4938167786,
"SWE","HHDI","GROSSADJ","USD_CAP","A","1999",16777.6109706863,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2000",18583.4250659072,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2001",19654.6578157301,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2002",21136.5481888978,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2003",21092.9852707982,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2004",21772.4009524977,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2005",22067.4872846402,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2006",23776.1137608187,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2007",25739.5231165314,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2008",27299.4719903457,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2009",27260.0769917849,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2010",27798.0886154051,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2011",28934.1725000991,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2012",30565.8161485949,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2013",30645.2417356805,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2014",31112.0448611177,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2015",31745.7773891178,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2016",32921.1457324689,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2017",33389.3591869523,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2018",34174.3383788914,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2019",36405.2541725786,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2020",37095.507920941,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2021",40394.3858315936,
"SWE","HHDI","GROSSADJ","USD_CAP","A","2022",43912.0970754235,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1995",12193.6411543999,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1996",12738.7128091145,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1997",13545.5874473857,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1998",14311.693811266,
"ESP","HHDI","GROSSADJ","USD_CAP","A","1999",14908.4450927674,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2000",16889.2434648613,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2001",18121.7319509043,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2002",19726.9680116253,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2003",19862.4140851128,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2004",20569.4310239623,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2005",21092.4195853579,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2006",22100.6092038298,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2007",22365.2956726179,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2008",23317.348625525,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2009",22984.9517584706,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2010",22893.4180243519,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2011",22982.971416413,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2012",22402.2051335687,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2013",23021.399352256,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2014",23479.1030734388,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2015",24640.7765484176,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2016",26018.3906627201,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2017",27136.4617871495,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2018",27752.6689123264,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2019",30446.8572069569,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2020",29924.8474416525,
"ESP","HHDI","GROSSADJ","USD_CAP","A","2021",32442.3571885688,"E"
"ESP","HHDI","GROSSADJ","USD_CAP","A","2022",34478.0450841716,"E"
"EST","HHDI","GROSSADJ","USD_CAP","A","1995",5371.26273663678,
"EST","HHDI","GROSSADJ","USD_CAP","A","1996",5605.00884222373,
"EST","HHDI","GROSSADJ","USD_CAP","A","1997",6046.52822580789,
"EST","HHDI","GROSSADJ","USD_CAP","A","1998",6309.13135783138,
"EST","HHDI","GROSSADJ","USD_CAP","A","1999",6509.66873786382,
"EST","HHDI","GROSSADJ","USD_CAP","A","2000",7231.0139115658,
"EST","HHDI","GROSSADJ","USD_CAP","A","2001",7688.29734536109,
"EST","HHDI","GROSSADJ","USD_CAP","A","2002",8433.63575345741,
"EST","HHDI","GROSSADJ","USD_CAP","A","2003",9034.36490628288,
"EST","HHDI","GROSSADJ","USD_CAP","A","2004",9840.72725249078,
"EST","HHDI","GROSSADJ","USD_CAP","A","2005",10744.9953853817,
"EST","HHDI","GROSSADJ","USD_CAP","A","2006",12072.3444471282,
"EST","HHDI","GROSSADJ","USD_CAP","A","2007",13398.6757711899,
"EST","HHDI","GROSSADJ","USD_CAP","A","2008",15100.4988501364,
"EST","HHDI","GROSSADJ","USD_CAP","A","2009",14349.1378584966,
"EST","HHDI","GROSSADJ","USD_CAP","A","2010",14688.1987609232,
"EST","HHDI","GROSSADJ","USD_CAP","A","2011",15645.2209917286,
"EST","HHDI","GROSSADJ","USD_CAP","A","2012",16236.751515705,
"EST","HHDI","GROSSADJ","USD_CAP","A","2013",17465.7408318809,
"EST","HHDI","GROSSADJ","USD_CAP","A","2014",18319.1519276539,
"EST","HHDI","GROSSADJ","USD_CAP","A","2015",19321.3291478592,
"EST","HHDI","GROSSADJ","USD_CAP","A","2016",20727.3170053457,
"EST","HHDI","GROSSADJ","USD_CAP","A","2017",21826.4676290509,
"EST","HHDI","GROSSADJ","USD_CAP","A","2018",23485.9900508542,
"EST","HHDI","GROSSADJ","USD_CAP","A","2019",25541.2302864058,
"EST","HHDI","GROSSADJ","USD_CAP","A","2020",26300.8498126365,
"EST","HHDI","GROSSADJ","USD_CAP","A","2021",28038.7945509692,
"EST","HHDI","GROSSADJ","USD_CAP","A","2022",29220.1903390127,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1978",5493.58079714285,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1979",6022.93561299936,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1980",6869.28888243269,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1981",7653.3576298925,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1982",8101.53989527831,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1983",8560.33809037953,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1984",9135.86534230817,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1985",9636.80119436965,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1986",10022.4451824677,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1987",10355.4165824149,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1988",10772.6789950738,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1989",11369.1655753796,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1990",12033.4678776097,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1991",12799.9600745315,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1992",13599.3301938736,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1993",14359.8516531818,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1994",14900.5876338876,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1995",15528.1442630636,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1996",16516.7189989507,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1997",17225.4195481682,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1998",18199.9500024403,
"NOR","HHDI","GROSSADJ","USD_CAP","A","1999",18708.5944471102,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2000",20397.5707973279,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2001",20685.5304715192,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2002",23283.0421645602,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2003",23981.2948643242,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2004",25344.4066316595,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2005",26802.7148648902,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2006",26352.1867512969,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2007",28474.1102603164,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2008",29772.3011634362,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2009",30486.2809047903,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2010",31281.0524931001,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2011",32290.4705672169,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2012",33728.8372040277,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2013",35727.9216883881,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2014",36475.0995000899,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2015",36417.8177885806,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2016",36933.1220070835,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2017",39225.3396381929,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2018",40477.564536595,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2019",42734.2106021171,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2020",43613.1101319067,
"NOR","HHDI","GROSSADJ","USD_CAP","A","2021",47687.6639033448,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1975",1104.54684259058,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1976",1303.20709745142,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1977",1502.71959926834,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1978",1760.09326933279,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1979",1997.5903641644,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1980",1996.10071248977,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1981",2277.04361216946,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1982",2550.25188282431,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1983",2917.53449783488,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1984",3329.72912217768,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1985",3666.30369522402,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1986",4215.51503421054,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1987",4859.5516441197,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1988",5550.63198678982,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1989",6185.20343522397,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1990",7038.66926382146,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1991",8046.16753999407,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1992",8642.59562567881,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1993",9277.92734472135,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1994",9936.06335231183,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1995",10665.4399637435,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1996",11475.7942825158,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1997",11775.0354692582,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1998",11662.3271109476,
"KOR","HHDI","GROSSADJ","USD_CAP","A","1999",11982.7123721966,
"KOR","HHDI","GROSSADJ","USD_CAP","A","2000",12496.0517109874,
